,word_original,word_no_punctuation,word_can_search,word_index_in_song,line_index_in_song,stanza_index_in_song,stanza_description,line_index_in_stanza,word_index_in_line,count_with_all_chorus,count_with_first_chorus,count_with_no_chorus,list_of_indexes,textblob_pos_tags,broad_pos_tag,hugface_label,hugface_score,line_original,line_classified,line_label,line_score,line_positivity,line_positivity_rank,line_positivity_norm,word_positivity,word_positivity_rank,word_positivity_norm,tsne_x,tsne_y,positivity_bar_chart,song_name,artist_name
306,Ready,Ready,ready,307,45,5,Verse 2,22,152,1,1,1,[307],"[('ready', 'JJ')]",ADJ,POSITIVE,0.9987,Ready for the chumps on the wall, ready for the chumps on the wall,NEGATIVE,0.9957,-0.9957,13,0.19402985074626866,0.9987,173,0.9351351351351351,-3.8212495,-2.2311676,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
307,for,for,for,308,45,5,Verse 2,22,153,1,1,1,[308],"[('for', 'IN')]",PREP,POSITIVE,0.9701,Ready for the chumps on the wall, ready for the chumps on the wall,NEGATIVE,0.9957,-0.9957,13,0.19402985074626866,0.9701,88,0.4756756756756757,13.147136,-4.2477913,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
308,the,the,the,309,45,5,Verse 2,22,154,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,Ready for the chumps on the wall, ready for the chumps on the wall,NEGATIVE,0.9957,-0.9957,13,0.19402985074626866,0.9636,83,0.4486486486486487,13.740592,4.963896,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
309,chumps,chumps,chumps,310,45,5,Verse 2,22,155,2,2,2,"[310, 315]","[('chumps', 'NNS')]",N,NEGATIVE,0.9991,Ready for the chumps on the wall, ready for the chumps on the wall,NEGATIVE,0.9957,-0.9957,13,0.19402985074626866,-0.9991,6,0.032432432432432434,-17.771051,-7.959758,neg_word_neg_line,Ice Ice Baby,Vanilla Ice
310,on,on,on,311,45,5,Verse 2,22,156,9,9,9,"[213, 236, 252, 311, 340, 350, 369, 428, 493]","[('on', 'IN')]",PREP,POSITIVE,0.987,Ready for the chumps on the wall, ready for the chumps on the wall,NEGATIVE,0.9957,-0.9957,13,0.19402985074626866,0.987,112,0.6054054054054054,15.123184,11.7475605,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
311,the,the,the,312,45,5,Verse 2,22,157,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,Ready for the chumps on the wall, ready for the chumps on the wall,NEGATIVE,0.9957,-0.9957,13,0.19402985074626866,0.9636,83,0.4486486486486487,12.790553,4.860313,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
312,wall,wall,wall,313,45,5,Verse 2,22,158,1,1,1,[313],"[('wall', 'NN')]",N,POSITIVE,0.9802,Ready for the chumps on the wall, ready for the chumps on the wall,NEGATIVE,0.9957,-0.9957,13,0.19402985074626866,0.9802,99,0.5351351351351351,-18.070728,-1.1573329,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
313,The,The,the,314,46,5,Verse 2,23,159,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,The chumps acting ill because they're full of eight ball, the chumps acting ill because they're full of eight ball,NEGATIVE,0.9997,-0.9997,0,0.0,0.9636,83,0.4486486486486487,12.316968,4.5100956,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
314,chumps,chumps,chumps,315,46,5,Verse 2,23,160,2,2,2,"[310, 315]","[('chumps', 'NNS')]",N,NEGATIVE,0.9991,The chumps acting ill because they're full of eight ball, the chumps acting ill because they're full of eight ball,NEGATIVE,0.9997,-0.9997,0,0.0,-0.9991,6,0.032432432432432434,-17.77109,-7.960177,neg_word_neg_line,Ice Ice Baby,Vanilla Ice
315,acting,acting,acting,316,46,5,Verse 2,23,161,1,1,1,[316],"[('acting', 'VBG')]",V,POSITIVE,0.9936,The chumps acting ill because they're full of eight ball, the chumps acting ill because they're full of eight ball,NEGATIVE,0.9997,-0.9997,0,0.0,0.9936,135,0.7297297297297297,-19.079887,4.1417356,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
316,ill,ill,ill,317,46,5,Verse 2,23,162,1,1,1,[317],"[('ill', 'NN')]",N,NEGATIVE,0.9997,The chumps acting ill because they're full of eight ball, the chumps acting ill because they're full of eight ball,NEGATIVE,0.9997,-0.9997,0,0.0,-0.9997,0,0.0,10.008727,14.180249,neg_word_neg_line,Ice Ice Baby,Vanilla Ice
317,because,because,because,318,46,5,Verse 2,23,163,1,1,1,[318],"[('because', 'IN')]",PREP,NEGATIVE,0.8893,The chumps acting ill because they're full of eight ball, the chumps acting ill because they're full of eight ball,NEGATIVE,0.9997,-0.9997,0,0.0,-0.8893,44,0.23783783783783785,15.120209,-8.28553,neg_word_neg_line,Ice Ice Baby,Vanilla Ice
318,they're,they're,they're,319,46,5,Verse 2,23,164,1,1,1,[319],"[('they', 'PRP'), (""'re"", 'VBP')]",MULT,POSITIVE,0.9989,The chumps acting ill because they're full of eight ball, the chumps acting ill because they're full of eight ball,NEGATIVE,0.9997,-0.9997,0,0.0,0.9989,175,0.9459459459459459,15.883806,-18.278309,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
319,full,full,full,320,46,5,Verse 2,23,165,1,1,1,[320],"[('full', 'JJ')]",ADJ,POSITIVE,0.9995,The chumps acting ill because they're full of eight ball, the chumps acting ill because they're full of eight ball,NEGATIVE,0.9997,-0.9997,0,0.0,0.9995,181,0.9783783783783784,-5.346756,-2.5673237,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
320,of,of,of,321,46,5,Verse 2,23,166,5,5,5,"[29, 186, 321, 477, 580]","[('of', 'IN')]",PREP,POSITIVE,0.9193,The chumps acting ill because they're full of eight ball, the chumps acting ill because they're full of eight ball,NEGATIVE,0.9997,-0.9997,0,0.0,0.9193,74,0.4,18.474388,10.686716,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
321,eight,eight,eight,322,46,5,Verse 2,23,167,1,1,1,[322],"[('eight', 'CD')]",DET,POSITIVE,0.9912,The chumps acting ill because they're full of eight ball, the chumps acting ill because they're full of eight ball,NEGATIVE,0.9997,-0.9997,0,0.0,0.9912,125,0.6756756756756757,-29.963633,-7.7600365,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
322,ball,ball,ball,323,46,5,Verse 2,23,168,1,1,1,[323],"[('ball', 'NN')]",N,POSITIVE,0.9941,The chumps acting ill because they're full of eight ball, the chumps acting ill because they're full of eight ball,NEGATIVE,0.9997,-0.9997,0,0.0,0.9941,138,0.745945945945946,-9.213195,6.166868,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
323,Gunshots,Gunshots,gunshots,324,47,5,Verse 2,24,169,1,1,1,[324],"[('gunshots', 'NNS')]",N,NEGATIVE,0.995,Gunshots raged out like a bell, gunshots raged out like a bell,NEGATIVE,0.9948,-0.9948,15,0.22388059701492538,-0.995,21,0.11351351351351352,-15.841041,-7.5468493,neg_word_neg_line,Ice Ice Baby,Vanilla Ice
324,raged,raged,raged,325,47,5,Verse 2,24,170,1,1,1,[325],"[('raged', 'VBN')]",V,NEGATIVE,0.9986,Gunshots raged out like a bell, gunshots raged out like a bell,NEGATIVE,0.9948,-0.9948,15,0.22388059701492538,-0.9986,10,0.05405405405405406,0.15270166,2.7630594,neg_word_neg_line,Ice Ice Baby,Vanilla Ice
325,out,out,out,326,47,5,Verse 2,24,171,6,6,6,"[132, 295, 326, 396, 550, 579]","[('out', 'IN')]",PREP,NEGATIVE,0.9803,Gunshots raged out like a bell, gunshots raged out like a bell,NEGATIVE,0.9948,-0.9948,15,0.22388059701492538,-0.9803,30,0.16216216216216217,3.3231053,-0.50544995,neg_word_neg_line,Ice Ice Baby,Vanilla Ice
326,like,like,like,327,47,5,Verse 2,24,172,9,9,9,"[33, 61, 72, 85, 183, 327, 458, 497, 501]","[('like', 'IN')]",PREP,POSITIVE,0.9911,Gunshots raged out like a bell, gunshots raged out like a bell,NEGATIVE,0.9948,-0.9948,15,0.22388059701492538,0.9911,124,0.6702702702702703,20.22295,-3.649872,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
327,a,a,a,328,47,5,Verse 2,24,173,30,30,30,"[21, 27, 34, 59, 62, 66, 70, 73, 86, 93, 102, 125, 184, 202, 205, 208, 214, 260, 300, 305, 328, 389, 424, 459, 475, 478, 498, 502, 514, 543]","[('a', 'DT')]",DET,POSITIVE,0.9873,Gunshots raged out like a bell, gunshots raged out like a bell,NEGATIVE,0.9948,-0.9948,15,0.22388059701492538,0.9873,113,0.6108108108108108,18.212446,23.207062,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
328,bell,bell,bell,329,47,5,Verse 2,24,174,1,1,1,[329],"[('bell', 'NN')]",N,POSITIVE,0.9597,Gunshots raged out like a bell, gunshots raged out like a bell,NEGATIVE,0.9948,-0.9948,15,0.22388059701492538,0.9597,81,0.43783783783783786,-9.706178,5.9671016,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
329,I,I,I,330,48,5,Verse 2,25,175,12,12,12,"[44, 57, 91, 196, 200, 247, 258, 275, 330, 335, 375, 536]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,I grabbed my nine all I heard were shells, I grabbed my nine all I heard were shells,NEGATIVE,0.9964,-0.9964,12,0.1791044776119403,0.9797,98,0.5297297297297298,23.01472,3.9496715,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
330,grabbed,grabbed,grabbed,331,48,5,Verse 2,25,176,1,1,1,[331],"[('grabbed', 'NNS')]",N,POSITIVE,0.9774,I grabbed my nine all I heard were shells, I grabbed my nine all I heard were shells,NEGATIVE,0.9964,-0.9964,12,0.1791044776119403,0.9774,91,0.4918918918918919,-0.43086416,3.5582583,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
331,my,my,my,332,48,5,Verse 2,25,177,11,11,11,"[136, 223, 230, 332, 347, 400, 438, 456, 523, 538, 554]","[('my', 'PRP$')]",PRON,POSITIVE,0.9935,I grabbed my nine all I heard were shells, I grabbed my nine all I heard were shells,NEGATIVE,0.9964,-0.9964,12,0.1791044776119403,0.9935,134,0.7243243243243244,-0.19457711,-10.543188,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
332,nine,nine,nine,333,48,5,Verse 2,25,178,2,2,2,"[306, 333]","[('nine', 'CD')]",DET,POSITIVE,0.9934,I grabbed my nine all I heard were shells, I grabbed my nine all I heard were shells,NEGATIVE,0.9964,-0.9964,12,0.1791044776119403,0.9934,133,0.7189189189189189,-29.9676,-7.762541,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
333,all,all,all,334,48,5,Verse 2,25,179,3,3,3,"[334, 382, 442]","[('all', 'DT')]",DET,POSITIVE,0.9903,I grabbed my nine all I heard were shells, I grabbed my nine all I heard were shells,NEGATIVE,0.9964,-0.9964,12,0.1791044776119403,0.9903,120,0.6486486486486487,17.046461,-11.900344,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
334,I,I,I,335,48,5,Verse 2,25,180,12,12,12,"[44, 57, 91, 196, 200, 247, 258, 275, 330, 335, 375, 536]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,I grabbed my nine all I heard were shells, I grabbed my nine all I heard were shells,NEGATIVE,0.9964,-0.9964,12,0.1791044776119403,0.9797,98,0.5297297297297298,22.45262,4.2838655,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
335,heard,heard,heard,336,48,5,Verse 2,25,181,1,1,1,[336],"[('heard', 'NN')]",N,POSITIVE,0.9983,I grabbed my nine all I heard were shells, I grabbed my nine all I heard were shells,NEGATIVE,0.9964,-0.9964,12,0.1791044776119403,0.9983,169,0.9135135135135135,3.4108503,15.152357,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
336,were,were,were,337,48,5,Verse 2,25,182,2,2,2,"[282, 337]","[('were', 'VBD')]",V,POSITIVE,0.7284,I grabbed my nine all I heard were shells, I grabbed my nine all I heard were shells,NEGATIVE,0.9964,-0.9964,12,0.1791044776119403,0.7284,57,0.3081081081081081,8.517222,-4.8903947,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
337,shells,shells,shells,338,48,5,Verse 2,25,183,1,1,1,[338],"[('shells', 'NNS')]",N,POSITIVE,0.9887,I grabbed my nine all I heard were shells, I grabbed my nine all I heard were shells,NEGATIVE,0.9964,-0.9964,12,0.1791044776119403,0.9887,116,0.6270270270270271,-7.79392,0.48873195,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
338,Falling,Falling,falling,339,49,5,Verse 2,26,184,1,1,1,[339],"[('falling', 'VBG')]",V,NEGATIVE,0.9985,Falling on the concrete real fast, falling on the concrete real fast,POSITIVE,0.8699,0.8699,40,0.5970149253731343,-0.9985,11,0.05945945945945946,-2.1791506,-0.37548167,neg_word_pos_line,Ice Ice Baby,Vanilla Ice
339,on,on,on,340,49,5,Verse 2,26,185,9,9,9,"[213, 236, 252, 311, 340, 350, 369, 428, 493]","[('on', 'IN')]",PREP,POSITIVE,0.987,Falling on the concrete real fast, falling on the concrete real fast,POSITIVE,0.8699,0.8699,40,0.5970149253731343,0.987,112,0.6054054054054054,15.405419,12.282494,pos_word_pos_line,Ice Ice Baby,Vanilla Ice
340,the,the,the,341,49,5,Verse 2,26,186,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,Falling on the concrete real fast, falling on the concrete real fast,POSITIVE,0.8699,0.8699,40,0.5970149253731343,0.9636,83,0.4486486486486487,13.277093,4.779534,pos_word_pos_line,Ice Ice Baby,Vanilla Ice
341,concrete,concrete,concrete,342,49,5,Verse 2,26,187,1,1,1,[342],"[('concrete', 'NN')]",N,POSITIVE,0.9992,Falling on the concrete real fast, falling on the concrete real fast,POSITIVE,0.8699,0.8699,40,0.5970149253731343,0.9992,178,0.9621621621621622,-17.261116,-0.78477025,pos_word_pos_line,Ice Ice Baby,Vanilla Ice
342,real,real,real,343,49,5,Verse 2,26,188,1,1,1,[343],"[('real', 'JJ')]",ADJ,POSITIVE,0.9999,Falling on the concrete real fast, falling on the concrete real fast,POSITIVE,0.8699,0.8699,40,0.5970149253731343,0.9999,185,1.0,-10.180452,-0.34930667,pos_word_pos_line,Ice Ice Baby,Vanilla Ice
343,fast,fast,fast,344,49,5,Verse 2,26,189,2,2,2,"[344, 506]","[('fast', 'NN')]",N,POSITIVE,0.9989,Falling on the concrete real fast, falling on the concrete real fast,POSITIVE,0.8699,0.8699,40,0.5970149253731343,0.9989,175,0.9459459459459459,-1.9644173,-3.351966,pos_word_pos_line,Ice Ice Baby,Vanilla Ice
344,Jumped,Jumped,jumped,345,50,5,Verse 2,27,190,1,1,1,[345],"[('jumped', 'NN')]",N,POSITIVE,0.9973,Jumped in my car slammed on the gas, jumped in my car slammed on the gas,NEGATIVE,0.9844,-0.9844,23,0.34328358208955223,0.9973,160,0.8648648648648649,-1.5221564,3.4667404,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
345,in,in,in,346,50,5,Verse 2,27,191,5,5,5,"[166, 222, 346, 432, 452]","[('in', 'IN')]",PREP,POSITIVE,0.979,Jumped in my car slammed on the gas, jumped in my car slammed on the gas,NEGATIVE,0.9844,-0.9844,23,0.34328358208955223,0.979,95,0.5135135135135135,11.55513,13.767983,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
346,my,my,my,347,50,5,Verse 2,27,192,11,11,11,"[136, 223, 230, 332, 347, 400, 438, 456, 523, 538, 554]","[('my', 'PRP$')]",PRON,POSITIVE,0.9935,Jumped in my car slammed on the gas, jumped in my car slammed on the gas,NEGATIVE,0.9844,-0.9844,23,0.34328358208955223,0.9935,134,0.7243243243243244,0.1877195,-10.017977,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
347,car,car,car,348,50,5,Verse 2,27,193,1,1,1,[348],"[('car', 'NN')]",N,POSITIVE,0.996,Jumped in my car slammed on the gas, jumped in my car slammed on the gas,NEGATIVE,0.9844,-0.9844,23,0.34328358208955223,0.996,149,0.8054054054054054,-15.003815,-4.3237095,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
348,slammed,slammed,slammed,349,50,5,Verse 2,27,194,1,1,1,[349],"[('slammed', 'VBN')]",V,NEGATIVE,0.9993,Jumped in my car slammed on the gas, jumped in my car slammed on the gas,NEGATIVE,0.9844,-0.9844,23,0.34328358208955223,-0.9993,4,0.021621621621621623,-0.15555187,3.0478418,neg_word_neg_line,Ice Ice Baby,Vanilla Ice
349,on,on,on,350,50,5,Verse 2,27,195,9,9,9,"[213, 236, 252, 311, 340, 350, 369, 428, 493]","[('on', 'IN')]",PREP,POSITIVE,0.987,Jumped in my car slammed on the gas, jumped in my car slammed on the gas,NEGATIVE,0.9844,-0.9844,23,0.34328358208955223,0.987,112,0.6054054054054054,15.245506,12.413217,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
350,the,the,the,351,50,5,Verse 2,27,196,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,Jumped in my car slammed on the gas, jumped in my car slammed on the gas,NEGATIVE,0.9844,-0.9844,23,0.34328358208955223,0.9636,83,0.4486486486486487,14.287028,4.7589293,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
351,gas,gas,gas,352,50,5,Verse 2,27,197,1,1,1,[352],"[('gas', 'NN')]",N,POSITIVE,0.7541,Jumped in my car slammed on the gas, jumped in my car slammed on the gas,NEGATIVE,0.9844,-0.9844,23,0.34328358208955223,0.7541,60,0.32432432432432434,-15.274862,0.7252471,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
352,Bumper,Bumper,bumper,353,51,5,Verse 2,28,198,2,2,2,"[353, 355]","[('bumper', 'NN')]",N,NEGATIVE,0.9079,Bumper to bumper the avenue's packed, bumper to bumper the avenue's packed,POSITIVE,0.9997,0.9997,67,1.0,-0.9079,43,0.23243243243243245,-5.7839837,-0.64631486,neg_word_pos_line,Ice Ice Baby,Vanilla Ice
353,to,to,to,354,51,5,Verse 2,28,199,14,14,14,"[54, 173, 176, 218, 240, 254, 265, 277, 354, 361, 447, 487, 528, 583]","[('to', 'TO')]",OTH,POSITIVE,0.9653,Bumper to bumper the avenue's packed, bumper to bumper the avenue's packed,POSITIVE,0.9997,0.9997,67,1.0,0.9653,85,0.4594594594594595,8.96888,28.523172,pos_word_pos_line,Ice Ice Baby,Vanilla Ice
354,bumper,bumper,bumper,355,51,5,Verse 2,28,200,2,2,2,"[353, 355]","[('bumper', 'NN')]",N,NEGATIVE,0.9079,Bumper to bumper the avenue's packed, bumper to bumper the avenue's packed,POSITIVE,0.9997,0.9997,67,1.0,-0.9079,43,0.23243243243243245,-5.784255,-0.64648086,neg_word_pos_line,Ice Ice Baby,Vanilla Ice
355,the,the,the,356,51,5,Verse 2,28,201,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,Bumper to bumper the avenue's packed, bumper to bumper the avenue's packed,POSITIVE,0.9997,0.9997,67,1.0,0.9636,83,0.4486486486486487,11.956342,4.058565,pos_word_pos_line,Ice Ice Baby,Vanilla Ice
356,avenue's,avenue's,avenue's,357,51,5,Verse 2,28,202,1,1,1,[357],"[('avenue', 'NN'), (""'s"", 'POS')]",MULT,POSITIVE,0.9908,Bumper to bumper the avenue's packed, bumper to bumper the avenue's packed,POSITIVE,0.9997,0.9997,67,1.0,0.9908,123,0.6648648648648648,-18.773956,-15.0736885,pos_word_pos_line,Ice Ice Baby,Vanilla Ice
357,packed,packed,packed,358,51,5,Verse 2,28,203,1,1,1,[358],"[('packed', 'NNS')]",N,POSITIVE,0.9997,Bumper to bumper the avenue's packed, bumper to bumper the avenue's packed,POSITIVE,0.9997,0.9997,67,1.0,0.9997,183,0.9891891891891892,-4.2241864,-2.5592253,pos_word_pos_line,Ice Ice Baby,Vanilla Ice
358,I'm,I'm,I'm,359,52,5,Verse 2,29,204,6,6,6,"[81, 212, 263, 294, 359, 423]","[('I', 'PRP'), (""'m"", 'VBP')]",MULT,POSITIVE,0.9981,I'm trying to get away before the jackers jack, I'm trying to get away before the jackers jack,NEGATIVE,0.997,-0.997,11,0.16417910447761194,0.9981,167,0.9027027027027027,16.367214,-19.437069,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
359,trying,trying,trying,360,52,5,Verse 2,29,205,1,1,1,[360],"[('trying', 'VBG')]",V,POSITIVE,0.9172,I'm trying to get away before the jackers jack, I'm trying to get away before the jackers jack,NEGATIVE,0.997,-0.997,11,0.16417910447761194,0.9172,73,0.3945945945945946,-1.764748,0.5816984,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
360,to,to,to,361,52,5,Verse 2,29,206,14,14,14,"[54, 173, 176, 218, 240, 254, 265, 277, 354, 361, 447, 487, 528, 583]","[('to', 'TO')]",OTH,POSITIVE,0.9653,I'm trying to get away before the jackers jack, I'm trying to get away before the jackers jack,NEGATIVE,0.997,-0.997,11,0.16417910447761194,0.9653,85,0.4594594594594595,9.499954,28.27112,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
361,get,get,get,362,52,5,Verse 2,29,207,3,3,3,"[362, 529, 578]","[('get', 'VB')]",V,POSITIVE,0.9973,I'm trying to get away before the jackers jack, I'm trying to get away before the jackers jack,NEGATIVE,0.997,-0.997,11,0.16417910447761194,0.9973,160,0.8648648648648649,3.8896716,8.2154255,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
362,away,away,away,363,52,5,Verse 2,29,208,1,1,1,[363],"[('away', 'RB')]",ADV,NEGATIVE,0.9977,I'm trying to get away before the jackers jack, I'm trying to get away before the jackers jack,NEGATIVE,0.997,-0.997,11,0.16417910447761194,-0.9977,14,0.07567567567567568,-24.201454,-9.552394,neg_word_neg_line,Ice Ice Baby,Vanilla Ice
363,before,before,before,364,52,5,Verse 2,29,209,1,1,1,[364],"[('before', 'IN')]",PREP,POSITIVE,0.8023,I'm trying to get away before the jackers jack, I'm trying to get away before the jackers jack,NEGATIVE,0.997,-0.997,11,0.16417910447761194,0.8023,63,0.34054054054054056,13.980168,-4.1739926,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
364,the,the,the,365,52,5,Verse 2,29,210,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,I'm trying to get away before the jackers jack, I'm trying to get away before the jackers jack,NEGATIVE,0.997,-0.997,11,0.16417910447761194,0.9636,83,0.4486486486486487,12.564063,3.7776408,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
365,jackers,jackers,jackers,366,52,5,Verse 2,29,211,1,1,1,[366],"[('jackers', 'NNS')]",N,NEGATIVE,0.8494,I'm trying to get away before the jackers jack, I'm trying to get away before the jackers jack,NEGATIVE,0.997,-0.997,11,0.16417910447761194,-0.8494,47,0.25405405405405407,-17.141983,-10.4947605,neg_word_neg_line,Ice Ice Baby,Vanilla Ice
366,jack,jack,jack,367,52,5,Verse 2,29,212,1,1,1,[367],"[('jack', 'NN')]",N,POSITIVE,0.9983,I'm trying to get away before the jackers jack, I'm trying to get away before the jackers jack,NEGATIVE,0.997,-0.997,11,0.16417910447761194,0.9983,169,0.9135135135135135,-9.74523,-8.394347,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
367,Police,Police,police,368,53,5,Verse 2,30,213,1,1,1,[368],"[('police', 'NNS')]",N,NEGATIVE,0.9463,Police on the scene you know what I mean, police on the scene you know what I mean,NEGATIVE,0.8684,-0.8684,32,0.47761194029850745,-0.9463,36,0.1945945945945946,-16.318523,-1.3974619,neg_word_neg_line,Ice Ice Baby,Vanilla Ice
368,on,on,on,369,53,5,Verse 2,30,214,9,9,9,"[213, 236, 252, 311, 340, 350, 369, 428, 493]","[('on', 'IN')]",PREP,POSITIVE,0.987,Police on the scene you know what I mean, police on the scene you know what I mean,NEGATIVE,0.8684,-0.8684,32,0.47761194029850745,0.987,112,0.6054054054054054,14.816441,12.262667,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
369,the,the,the,370,53,5,Verse 2,30,215,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,Police on the scene you know what I mean, police on the scene you know what I mean,NEGATIVE,0.8684,-0.8684,32,0.47761194029850745,0.9636,83,0.4486486486486487,14.307196,4.0948257,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
370,scene,scene,scene,371,53,5,Verse 2,30,216,2,2,2,"[371, 430]","[('scene', 'NN')]",N,POSITIVE,0.9878,Police on the scene you know what I mean, police on the scene you know what I mean,NEGATIVE,0.8684,-0.8684,32,0.47761194029850745,0.9878,114,0.6162162162162163,-11.4525175,10.067638,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
371,you,you,you,372,53,5,Verse 2,30,217,7,7,7,"[109, 112, 244, 372, 434, 465, 485]","[('you', 'PRP')]",PRON,POSITIVE,0.9991,Police on the scene you know what I mean, police on the scene you know what I mean,NEGATIVE,0.8684,-0.8684,32,0.47761194029850745,0.9991,177,0.9567567567567568,-0.009680457,-19.074722,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
372,know,know,know,373,53,5,Verse 2,30,218,3,3,3,"[46, 373, 436]","[('know', 'VB')]",V,POSITIVE,0.9948,Police on the scene you know what I mean, police on the scene you know what I mean,NEGATIVE,0.8684,-0.8684,32,0.47761194029850745,0.9948,143,0.772972972972973,5.1758857,13.939358,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
373,what,what,what,374,53,5,Verse 2,30,219,1,1,1,[374],"[('what', 'WP')]",OTH,POSITIVE,0.9943,Police on the scene you know what I mean, police on the scene you know what I mean,NEGATIVE,0.8684,-0.8684,32,0.47761194029850745,0.9943,139,0.7513513513513513,9.36574,-2.1339378,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
374,I,I,I,375,53,5,Verse 2,30,220,12,12,12,"[44, 57, 91, 196, 200, 247, 258, 275, 330, 335, 375, 536]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,Police on the scene you know what I mean, police on the scene you know what I mean,NEGATIVE,0.8684,-0.8684,32,0.47761194029850745,0.9797,98,0.5297297297297298,22.20675,3.4349897,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
