,word_original,word_no_punctuation,word_can_search,word_index_in_song,line_index_in_song,stanza_index_in_song,stanza_description,line_index_in_stanza,word_index_in_line,count_with_all_chorus,count_with_first_chorus,count_with_no_chorus,list_of_indexes,textblob_pos_tags,broad_pos_tag,hugface_label,hugface_score,line_original,line_classified,line_label,line_score,line_positivity,line_positivity_rank,line_positivity_norm,word_positivity,word_positivity_rank,word_positivity_norm,tsne_x,tsne_y,positivity_bar_chart,song_name,artist_name
139,People,People,people,140,28,5,Verse 2: David Bowie & Freddie Mercury,12,52,10,10,10,"[41, 85, 86, 132, 140, 177, 178, 274, 277, 286]","[('people', 'NNS')]",N,POSITIVE,0.9852,People on streets, people on streets,POSITIVE,0.9418,0.9418,31,0.7209302325581395,0.9852,65,0.6132075471698113,-13.768277,-5.3895364,pos_word_pos_line,Under Pressure,Queen & David Bowie
140,on,on,on,141,28,5,Verse 2: David Bowie & Freddie Mercury,12,53,13,13,13,"[18, 22, 42, 84, 87, 133, 141, 176, 179, 191, 275, 278, 287]","[('on', 'IN')]",PREP,POSITIVE,0.987,People on streets, people on streets,POSITIVE,0.9418,0.9418,31,0.7209302325581395,0.987,66,0.6226415094339622,9.135655,13.716741,pos_word_pos_line,Under Pressure,Queen & David Bowie
141,streets,streets,streets,142,28,5,Verse 2: David Bowie & Freddie Mercury,12,54,7,7,7,"[43, 88, 134, 142, 180, 279, 288]","[('streets', 'NNS')]",N,POSITIVE,0.9827,People on streets, people on streets,POSITIVE,0.9418,0.9418,31,0.7209302325581395,0.9827,63,0.5943396226415094,-16.346277,0.25187927,pos_word_pos_line,Under Pressure,Queen & David Bowie
142,Ee,Ee,ee,143,29,5,Verse 2: David Bowie & Freddie Mercury,13,55,5,5,5,"[55, 118, 122, 135, 143]","[('ee', 'NN')]",N,POSITIVE,0.9092,Ee da de da de da de da, ee da de da de da de da,NEGATIVE,0.9911,-0.9911,12,0.27906976744186046,0.9092,38,0.3584905660377358,13.604684,-3.704079,pos_word_neg_line,Under Pressure,Queen & David Bowie
143,da,da,da,144,29,5,Verse 2: David Bowie & Freddie Mercury,13,56,11,11,11,"[54, 94, 95, 96, 123, 136, 138, 144, 146, 148, 150]","[('da', 'NN')]",N,NEGATIVE,0.8507,Ee da de da de da de da, ee da de da de da de da,NEGATIVE,0.9911,-0.9911,12,0.27906976744186046,-0.8507,25,0.2358490566037736,12.0686035,1.9614444,neg_word_neg_line,Under Pressure,Queen & David Bowie
144,de,de,de,145,29,5,Verse 2: David Bowie & Freddie Mercury,13,57,8,8,8,"[4, 52, 91, 137, 139, 145, 147, 149]","[('de', 'NNS')]",N,POSITIVE,0.73,Ee da de da de da de da, ee da de da de da de da,NEGATIVE,0.9911,-0.9911,12,0.27906976744186046,0.73,32,0.3018867924528302,13.741026,17.394928,pos_word_neg_line,Under Pressure,Queen & David Bowie
145,da,da,da,146,29,5,Verse 2: David Bowie & Freddie Mercury,13,58,11,11,11,"[54, 94, 95, 96, 123, 136, 138, 144, 146, 148, 150]","[('da', 'NN')]",N,NEGATIVE,0.8507,Ee da de da de da de da, ee da de da de da de da,NEGATIVE,0.9911,-0.9911,12,0.27906976744186046,-0.8507,25,0.2358490566037736,13.437477,1.4237447,neg_word_neg_line,Under Pressure,Queen & David Bowie
146,de,de,de,147,29,5,Verse 2: David Bowie & Freddie Mercury,13,59,8,8,8,"[4, 52, 91, 137, 139, 145, 147, 149]","[('de', 'NNS')]",N,POSITIVE,0.73,Ee da de da de da de da, ee da de da de da de da,NEGATIVE,0.9911,-0.9911,12,0.27906976744186046,0.73,32,0.3018867924528302,13.816409,17.837706,pos_word_neg_line,Under Pressure,Queen & David Bowie
147,da,da,da,148,29,5,Verse 2: David Bowie & Freddie Mercury,13,60,11,11,11,"[54, 94, 95, 96, 123, 136, 138, 144, 146, 148, 150]","[('da', 'NN')]",N,NEGATIVE,0.8507,Ee da de da de da de da, ee da de da de da de da,NEGATIVE,0.9911,-0.9911,12,0.27906976744186046,-0.8507,25,0.2358490566037736,13.110228,1.0100352,neg_word_neg_line,Under Pressure,Queen & David Bowie
148,de,de,de,149,29,5,Verse 2: David Bowie & Freddie Mercury,13,61,8,8,8,"[4, 52, 91, 137, 139, 145, 147, 149]","[('de', 'NNS')]",N,POSITIVE,0.73,Ee da de da de da de da, ee da de da de da de da,NEGATIVE,0.9911,-0.9911,12,0.27906976744186046,0.73,32,0.3018867924528302,13.136493,18.288181,pos_word_neg_line,Under Pressure,Queen & David Bowie
149,da,da,da,150,29,5,Verse 2: David Bowie & Freddie Mercury,13,62,11,11,11,"[54, 94, 95, 96, 123, 136, 138, 144, 146, 148, 150]","[('da', 'NN')]",N,NEGATIVE,0.8507,Ee da de da de da de da, ee da de da de da de da,NEGATIVE,0.9911,-0.9911,12,0.27906976744186046,-0.8507,25,0.2358490566037736,13.475789,2.5036051,neg_word_neg_line,Under Pressure,Queen & David Bowie
150,It's,It's,it's,151,30,6,Chorus: David Bowie & Freddie Mercury,1,1,3,3,3,"[60, 151, 204]","[('it', 'PRP'), (""'s"", 'VBZ')]",MULT,POSITIVE,0.9988,It's the terror of knowing what this world is about, it's the terror of knowing what this world is about,NEGATIVE,0.8637,-0.8637,22,0.5116279069767442,0.9988,96,0.9056603773584906,-16.135157,12.028347,pos_word_neg_line,Under Pressure,Queen & David Bowie
151,the,the,the,152,30,6,Chorus: David Bowie & Freddie Mercury,1,2,7,7,7,"[61, 106, 110, 152, 273, 276, 282]","[('the', 'DT')]",DET,POSITIVE,0.9636,It's the terror of knowing what this world is about, it's the terror of knowing what this world is about,NEGATIVE,0.8637,-0.8637,22,0.5116279069767442,0.9636,49,0.46226415094339623,2.9717112,7.323636,pos_word_neg_line,Under Pressure,Queen & David Bowie
152,terror,terror,terror,153,30,6,Chorus: David Bowie & Freddie Mercury,1,3,2,2,2,"[62, 153]","[('terror', 'NN')]",N,NEGATIVE,0.9981,It's the terror of knowing what this world is about, it's the terror of knowing what this world is about,NEGATIVE,0.8637,-0.8637,22,0.5116279069767442,-0.9981,6,0.05660377358490566,-9.62319,0.13254726,neg_word_neg_line,Under Pressure,Queen & David Bowie
153,of,of,of,154,30,6,Chorus: David Bowie & Freddie Mercury,1,4,4,4,4,"[63, 154, 281, 295]","[('of', 'IN')]",PREP,POSITIVE,0.9193,It's the terror of knowing what this world is about, it's the terror of knowing what this world is about,NEGATIVE,0.8637,-0.8637,22,0.5116279069767442,0.9193,41,0.3867924528301887,10.962692,11.183593,pos_word_neg_line,Under Pressure,Queen & David Bowie
154,knowing,knowing,knowing,155,30,6,Chorus: David Bowie & Freddie Mercury,1,5,2,2,2,"[64, 155]","[('knowing', 'VBG')]",V,POSITIVE,0.9989,It's the terror of knowing what this world is about, it's the terror of knowing what this world is about,NEGATIVE,0.8637,-0.8637,22,0.5116279069767442,0.9989,97,0.9150943396226415,-5.55933,1.0961475,pos_word_neg_line,Under Pressure,Queen & David Bowie
155,what,what,what,156,30,6,Chorus: David Bowie & Freddie Mercury,1,6,2,2,2,"[65, 156]","[('what', 'WP')]",OTH,POSITIVE,0.9943,It's the terror of knowing what this world is about, it's the terror of knowing what this world is about,NEGATIVE,0.8637,-0.8637,22,0.5116279069767442,0.9943,80,0.7547169811320755,-1.5701101,-3.9932494,pos_word_neg_line,Under Pressure,Queen & David Bowie
156,this,this,this,157,30,6,Chorus: David Bowie & Freddie Mercury,1,7,5,5,5,"[66, 157, 299, 304, 309]","[('this', 'DT')]",DET,POSITIVE,0.9931,It's the terror of knowing what this world is about, it's the terror of knowing what this world is about,NEGATIVE,0.8637,-0.8637,22,0.5116279069767442,0.9931,77,0.7264150943396226,-5.6542816,6.960338,pos_word_neg_line,Under Pressure,Queen & David Bowie
157,world,world,world,158,30,6,Chorus: David Bowie & Freddie Mercury,1,8,2,2,2,"[67, 158]","[('world', 'NN')]",N,POSITIVE,0.9981,It's the terror of knowing what this world is about, it's the terror of knowing what this world is about,NEGATIVE,0.8637,-0.8637,22,0.5116279069767442,0.9981,91,0.8584905660377359,-14.8115015,-8.636802,pos_word_neg_line,Under Pressure,Queen & David Bowie
158,is,is,is,159,30,6,Chorus: David Bowie & Freddie Mercury,1,9,5,5,5,"[68, 159, 300, 305, 310]","[('is', 'VBZ')]",V,POSITIVE,0.9275,It's the terror of knowing what this world is about, it's the terror of knowing what this world is about,NEGATIVE,0.8637,-0.8637,22,0.5116279069767442,0.9275,42,0.39622641509433965,9.766242,6.9394917,pos_word_neg_line,Under Pressure,Queen & David Bowie
159,about,about,about,160,30,6,Chorus: David Bowie & Freddie Mercury,1,10,3,3,3,"[69, 160, 297]","[('about', 'IN')]",PREP,POSITIVE,0.9686,It's the terror of knowing what this world is about, it's the terror of knowing what this world is about,NEGATIVE,0.8637,-0.8637,22,0.5116279069767442,0.9686,52,0.49056603773584906,12.774985,13.515342,pos_word_neg_line,Under Pressure,Queen & David Bowie
160,Watching,Watching,watching,161,31,6,Chorus: David Bowie & Freddie Mercury,2,11,2,2,2,"[70, 161]","[('watching', 'VBG')]",V,POSITIVE,0.9973,"Watching some good friends screaming, 'Let me out'", watching some good friends screaming 'let me out',NEGATIVE,0.9956,-0.9956,7,0.16279069767441862,0.9973,89,0.839622641509434,-5.559333,3.0244396,pos_word_neg_line,Under Pressure,Queen & David Bowie
161,some,some,some,162,31,6,Chorus: David Bowie & Freddie Mercury,2,12,2,2,2,"[71, 162]","[('some', 'DT')]",DET,POSITIVE,0.9431,"Watching some good friends screaming, 'Let me out'", watching some good friends screaming 'let me out',NEGATIVE,0.9956,-0.9956,7,0.16279069767441862,0.9431,44,0.41509433962264153,-5.436803,11.812216,pos_word_neg_line,Under Pressure,Queen & David Bowie
162,good,good,good,163,31,6,Chorus: David Bowie & Freddie Mercury,2,13,2,2,2,"[72, 163]","[('good', 'JJ')]",ADJ,POSITIVE,0.9998,"Watching some good friends screaming, 'Let me out'", watching some good friends screaming 'let me out',NEGATIVE,0.9956,-0.9956,7,0.16279069767441862,0.9998,105,0.9905660377358491,-12.400196,8.308491,pos_word_neg_line,Under Pressure,Queen & David Bowie
163,friends,friends,friends,164,31,6,Chorus: David Bowie & Freddie Mercury,2,14,2,2,2,"[73, 164]","[('friends', 'NNS')]",N,POSITIVE,0.9998,"Watching some good friends screaming, 'Let me out'", watching some good friends screaming 'let me out',NEGATIVE,0.9956,-0.9956,7,0.16279069767441862,0.9998,105,0.9905660377358491,-9.9425535,-5.0395308,pos_word_neg_line,Under Pressure,Queen & David Bowie
164,"screaming,",screaming,screaming,165,31,6,Chorus: David Bowie & Freddie Mercury,2,15,2,2,2,"[74, 165]","[('screaming', 'VBG')]",V,NEGATIVE,0.9994,"Watching some good friends screaming, 'Let me out'", watching some good friends screaming 'let me out',NEGATIVE,0.9956,-0.9956,7,0.16279069767441862,-0.9994,3,0.02830188679245283,-12.031569,0.14751063,neg_word_neg_line,Under Pressure,Queen & David Bowie
165,'Let,'Let,'let,166,31,6,Chorus: David Bowie & Freddie Mercury,2,16,1,1,1,[166],"[(""'let"", 'NN')]",N,NEGATIVE,0.8637,"Watching some good friends screaming, 'Let me out'", watching some good friends screaming 'let me out',NEGATIVE,0.9956,-0.9956,7,0.16279069767441862,-0.8637,24,0.22641509433962265,3.0055985,12.617695,neg_word_neg_line,Under Pressure,Queen & David Bowie
166,me,me,me,167,31,6,Chorus: David Bowie & Freddie Mercury,2,17,5,5,5,"[19, 76, 81, 167, 172]","[('me', 'PRP')]",PRON,POSITIVE,0.9947,"Watching some good friends screaming, 'Let me out'", watching some good friends screaming 'let me out',NEGATIVE,0.9956,-0.9956,7,0.16279069767441862,0.9947,82,0.7735849056603774,-6.483373,-7.4164224,pos_word_neg_line,Under Pressure,Queen & David Bowie
167,out',out',out',168,31,6,Chorus: David Bowie & Freddie Mercury,2,18,1,1,1,[168],"[('out', 'IN')]",PREP,NEGATIVE,0.9846,"Watching some good friends screaming, 'Let me out'", watching some good friends screaming 'let me out',NEGATIVE,0.9956,-0.9956,7,0.16279069767441862,-0.9846,13,0.12264150943396226,3.6896274,11.972045,neg_word_neg_line,Under Pressure,Queen & David Bowie
168,Pray,Pray,pray,169,32,6,Chorus: David Bowie & Freddie Mercury,3,19,2,2,2,"[78, 169]","[('pray', 'NN')]",N,NEGATIVE,0.9303,"Pray tomorrow gets me higher, high", pray tomorrow gets me higher high,POSITIVE,0.9925,0.9925,36,0.8372093023255814,-0.9303,18,0.16981132075471697,1.9583594,-6.569427,neg_word_pos_line,Under Pressure,Queen & David Bowie
169,tomorrow,tomorrow,tomorrow,170,32,6,Chorus: David Bowie & Freddie Mercury,3,20,2,2,2,"[79, 170]","[('tomorrow', 'NN')]",N,POSITIVE,0.9987,"Pray tomorrow gets me higher, high", pray tomorrow gets me higher high,POSITIVE,0.9925,0.9925,36,0.8372093023255814,0.9987,95,0.8962264150943396,-19.931965,1.4909781,pos_word_pos_line,Under Pressure,Queen & David Bowie
170,gets,gets,gets,171,32,6,Chorus: David Bowie & Freddie Mercury,3,21,2,2,2,"[80, 171]","[('gets', 'VBZ')]",V,POSITIVE,0.9993,"Pray tomorrow gets me higher, high", pray tomorrow gets me higher high,POSITIVE,0.9925,0.9925,36,0.8372093023255814,0.9993,101,0.9528301886792453,6.4893684,5.554923,pos_word_pos_line,Under Pressure,Queen & David Bowie
171,me,me,me,172,32,6,Chorus: David Bowie & Freddie Mercury,3,22,5,5,5,"[19, 76, 81, 167, 172]","[('me', 'PRP')]",PRON,POSITIVE,0.9947,"Pray tomorrow gets me higher, high", pray tomorrow gets me higher high,POSITIVE,0.9925,0.9925,36,0.8372093023255814,0.9947,82,0.7735849056603774,-6.022516,-7.16233,pos_word_pos_line,Under Pressure,Queen & David Bowie
172,"higher,",higher,higher,173,32,6,Chorus: David Bowie & Freddie Mercury,3,23,2,2,2,"[82, 173]","[('higher', 'JJR')]",ADJ,POSITIVE,0.9996,"Pray tomorrow gets me higher, high", pray tomorrow gets me higher high,POSITIVE,0.9925,0.9925,36,0.8372093023255814,0.9996,103,0.9716981132075472,-6.29691,16.460506,pos_word_pos_line,Under Pressure,Queen & David Bowie
173,high,high,high,174,32,6,Chorus: David Bowie & Freddie Mercury,3,24,1,1,1,[174],"[('high', 'JJ')]",ADJ,POSITIVE,0.9998,"Pray tomorrow gets me higher, high", pray tomorrow gets me higher high,POSITIVE,0.9925,0.9925,36,0.8372093023255814,0.9998,105,0.9905660377358491,-6.80945,16.78747,pos_word_pos_line,Under Pressure,Queen & David Bowie
174,Pressure,Pressure,pressure,175,33,6,Chorus: David Bowie & Freddie Mercury,4,25,9,9,9,"[15, 29, 83, 175, 220, 313, 315, 317, 318]","[('pressure', 'NN')]",N,NEGATIVE,0.9933,"Pressure on people, people on streets", pressure on people people on streets,NEGATIVE,0.9958,-0.9958,5,0.11627906976744186,-0.9933,9,0.08490566037735849,-8.87511,4.222746,neg_word_neg_line,Under Pressure,Queen & David Bowie
175,on,on,on,176,33,6,Chorus: David Bowie & Freddie Mercury,4,26,13,13,13,"[18, 22, 42, 84, 87, 133, 141, 176, 179, 191, 275, 278, 287]","[('on', 'IN')]",PREP,POSITIVE,0.987,"Pressure on people, people on streets", pressure on people people on streets,NEGATIVE,0.9958,-0.9958,5,0.11627906976744186,0.987,66,0.6226415094339622,8.62432,12.7593355,pos_word_neg_line,Under Pressure,Queen & David Bowie
176,"people,",people,people,177,33,6,Chorus: David Bowie & Freddie Mercury,4,27,10,10,10,"[41, 85, 86, 132, 140, 177, 178, 274, 277, 286]","[('people', 'NNS')]",N,POSITIVE,0.9852,"Pressure on people, people on streets", pressure on people people on streets,NEGATIVE,0.9958,-0.9958,5,0.11627906976744186,0.9852,65,0.6132075471698113,-12.552849,-5.279055,pos_word_neg_line,Under Pressure,Queen & David Bowie
177,people,people,people,178,33,6,Chorus: David Bowie & Freddie Mercury,4,28,10,10,10,"[41, 85, 86, 132, 140, 177, 178, 274, 277, 286]","[('people', 'NNS')]",N,POSITIVE,0.9852,"Pressure on people, people on streets", pressure on people people on streets,NEGATIVE,0.9958,-0.9958,5,0.11627906976744186,0.9852,65,0.6132075471698113,-13.085028,-4.2899084,pos_word_neg_line,Under Pressure,Queen & David Bowie
178,on,on,on,179,33,6,Chorus: David Bowie & Freddie Mercury,4,29,13,13,13,"[18, 22, 42, 84, 87, 133, 141, 176, 179, 191, 275, 278, 287]","[('on', 'IN')]",PREP,POSITIVE,0.987,"Pressure on people, people on streets", pressure on people people on streets,NEGATIVE,0.9958,-0.9958,5,0.11627906976744186,0.987,66,0.6226415094339622,8.454304,13.816548,pos_word_neg_line,Under Pressure,Queen & David Bowie
179,streets,streets,streets,180,33,6,Chorus: David Bowie & Freddie Mercury,4,30,7,7,7,"[43, 88, 134, 142, 180, 279, 288]","[('streets', 'NNS')]",N,POSITIVE,0.9827,"Pressure on people, people on streets", pressure on people people on streets,NEGATIVE,0.9958,-0.9958,5,0.11627906976744186,0.9827,63,0.5943396226415094,-16.595844,-0.08320243,pos_word_neg_line,Under Pressure,Queen & David Bowie
180,Turned,Turned,turned,181,34,7,Bridge: David Bowie & Freddie Mercury,1,1,1,1,1,[181],"[('turned', 'VBD')]",V,POSITIVE,0.9944,Turned away from it all like a blind man, turned away from it all like a blind man,NEGATIVE,0.9957,-0.9957,6,0.13953488372093023,0.9944,81,0.7641509433962265,-1.5810937,2.917666,pos_word_neg_line,Under Pressure,Queen & David Bowie
181,away,away,away,182,34,7,Bridge: David Bowie & Freddie Mercury,1,2,1,1,1,[182],"[('away', 'RB')]",ADV,NEGATIVE,0.9977,Turned away from it all like a blind man, turned away from it all like a blind man,NEGATIVE,0.9957,-0.9957,6,0.13953488372093023,-0.9977,7,0.0660377358490566,-10.043103,-7.093317,neg_word_neg_line,Under Pressure,Queen & David Bowie
182,from,from,from,183,34,7,Bridge: David Bowie & Freddie Mercury,1,3,1,1,1,[183],"[('from', 'IN')]",PREP,POSITIVE,0.7563,Turned away from it all like a blind man, turned away from it all like a blind man,NEGATIVE,0.9957,-0.9957,6,0.13953488372093023,0.7563,33,0.3113207547169811,6.739404,15.313253,pos_word_neg_line,Under Pressure,Queen & David Bowie
183,it,it,it,184,34,7,Bridge: David Bowie & Freddie Mercury,1,4,4,4,4,"[112, 116, 184, 195]","[('it', 'PRP')]",PRON,POSITIVE,0.9927,Turned away from it all like a blind man, turned away from it all like a blind man,NEGATIVE,0.9957,-0.9957,6,0.13953488372093023,0.9927,75,0.7075471698113207,-2.4162092,6.2947354,pos_word_neg_line,Under Pressure,Queen & David Bowie
184,all,all,all,185,34,7,Bridge: David Bowie & Freddie Mercury,1,5,1,1,1,[185],"[('all', 'DT')]",DET,POSITIVE,0.9903,Turned away from it all like a blind man, turned away from it all like a blind man,NEGATIVE,0.9957,-0.9957,6,0.13953488372093023,0.9903,72,0.6792452830188679,-1.098774,7.4642496,pos_word_neg_line,Under Pressure,Queen & David Bowie
185,like,like,like,186,34,7,Bridge: David Bowie & Freddie Mercury,1,6,1,1,1,[186],"[('like', 'IN')]",PREP,POSITIVE,0.9911,Turned away from it all like a blind man, turned away from it all like a blind man,NEGATIVE,0.9957,-0.9957,6,0.13953488372093023,0.9911,74,0.6981132075471698,1.9403511,8.522849,pos_word_neg_line,Under Pressure,Queen & David Bowie
186,a,a,a,187,34,7,Bridge: David Bowie & Freddie Mercury,1,7,4,4,4,"[32, 36, 187, 192]","[('a', 'DT')]",DET,POSITIVE,0.9873,Turned away from it all like a blind man, turned away from it all like a blind man,NEGATIVE,0.9957,-0.9957,6,0.13953488372093023,0.9873,67,0.6320754716981132,6.6233068,8.624853,pos_word_neg_line,Under Pressure,Queen & David Bowie
187,blind,blind,blind,188,34,7,Bridge: David Bowie & Freddie Mercury,1,8,1,1,1,[188],"[('blind', 'NN')]",N,NEGATIVE,0.9997,Turned away from it all like a blind man, turned away from it all like a blind man,NEGATIVE,0.9957,-0.9957,6,0.13953488372093023,-0.9997,1,0.009433962264150943,-8.24695,-1.4614784,neg_word_neg_line,Under Pressure,Queen & David Bowie
188,man,man,man,189,34,7,Bridge: David Bowie & Freddie Mercury,1,9,2,2,2,"[25, 189]","[('man', 'NN')]",N,POSITIVE,0.8134,Turned away from it all like a blind man, turned away from it all like a blind man,NEGATIVE,0.9957,-0.9957,6,0.13953488372093023,0.8134,35,0.330188679245283,1.0148869,-0.12921135,pos_word_neg_line,Under Pressure,Queen & David Bowie
189,Sat,Sat,sat,190,35,7,Bridge: David Bowie & Freddie Mercury,2,10,1,1,1,[190],"[('sat', 'NN')]",N,POSITIVE,0.9666,Sat on a fence but it don't work, sat on a fence but it don't work,NEGATIVE,0.9996,-0.9996,0,0.0,0.9666,51,0.4811320754716981,7.52599,-0.7283573,pos_word_neg_line,Under Pressure,Queen & David Bowie
190,on,on,on,191,35,7,Bridge: David Bowie & Freddie Mercury,2,11,13,13,13,"[18, 22, 42, 84, 87, 133, 141, 176, 179, 191, 275, 278, 287]","[('on', 'IN')]",PREP,POSITIVE,0.987,Sat on a fence but it don't work, sat on a fence but it don't work,NEGATIVE,0.9996,-0.9996,0,0.0,0.987,66,0.6226415094339622,7.6827,14.311243,pos_word_neg_line,Under Pressure,Queen & David Bowie
191,a,a,a,192,35,7,Bridge: David Bowie & Freddie Mercury,2,12,4,4,4,"[32, 36, 187, 192]","[('a', 'DT')]",DET,POSITIVE,0.9873,Sat on a fence but it don't work, sat on a fence but it don't work,NEGATIVE,0.9996,-0.9996,0,0.0,0.9873,67,0.6320754716981132,6.4120855,8.6248865,pos_word_neg_line,Under Pressure,Queen & David Bowie
192,fence,fence,fence,193,35,7,Bridge: David Bowie & Freddie Mercury,2,13,1,1,1,[193],"[('fence', 'NN')]",N,POSITIVE,0.9343,Sat on a fence but it don't work, sat on a fence but it don't work,NEGATIVE,0.9996,-0.9996,0,0.0,0.9343,43,0.4056603773584906,-8.653979,-1.8477384,pos_word_neg_line,Under Pressure,Queen & David Bowie
193,but,but,but,194,35,7,Bridge: David Bowie & Freddie Mercury,2,14,3,3,3,"[115, 194, 203]","[('but', 'CC')]",CONJ,NEGATIVE,0.9101,Sat on a fence but it don't work, sat on a fence but it don't work,NEGATIVE,0.9996,-0.9996,0,0.0,-0.9101,21,0.19811320754716982,-11.131699,12.758015,neg_word_neg_line,Under Pressure,Queen & David Bowie
194,it,it,it,195,35,7,Bridge: David Bowie & Freddie Mercury,2,15,4,4,4,"[112, 116, 184, 195]","[('it', 'PRP')]",PRON,POSITIVE,0.9927,Sat on a fence but it don't work, sat on a fence but it don't work,NEGATIVE,0.9996,-0.9996,0,0.0,0.9927,75,0.7075471698113207,-2.405186,6.311249,pos_word_neg_line,Under Pressure,Queen & David Bowie
195,don't,don't,don't,196,35,7,Bridge: David Bowie & Freddie Mercury,2,16,1,1,1,[196],"[('do', 'VBP'), (""n't"", 'RB')]",MULT,NEGATIVE,0.9883,Sat on a fence but it don't work, sat on a fence but it don't work,NEGATIVE,0.9996,-0.9996,0,0.0,-0.9883,12,0.11320754716981132,5.468746,-14.010842,neg_word_neg_line,Under Pressure,Queen & David Bowie
196,work,work,work,197,35,7,Bridge: David Bowie & Freddie Mercury,2,17,1,1,1,[197],"[('work', 'NN')]",N,POSITIVE,0.9994,Sat on a fence but it don't work, sat on a fence but it don't work,NEGATIVE,0.9996,-0.9996,0,0.0,0.9994,102,0.9622641509433962,-11.321358,-7.562058,pos_word_neg_line,Under Pressure,Queen & David Bowie
197,Keep,Keep,keep,198,36,7,Bridge: David Bowie & Freddie Mercury,3,18,1,1,1,[198],"[('keep', 'VB')]",V,POSITIVE,0.9989,Keep coming up with love but it's so slashed and torn, keep coming up with love but it's so slashed and torn,NEGATIVE,0.9984,-0.9984,2,0.046511627906976744,0.9989,97,0.9150943396226415,3.8812463,4.66131,pos_word_neg_line,Under Pressure,Queen & David Bowie
198,coming,coming,coming,199,36,7,Bridge: David Bowie & Freddie Mercury,3,19,1,1,1,[199],"[('coming', 'VBG')]",V,POSITIVE,0.9989,Keep coming up with love but it's so slashed and torn, keep coming up with love but it's so slashed and torn,NEGATIVE,0.9984,-0.9984,2,0.046511627906976744,0.9989,97,0.9150943396226415,1.7524863,-3.1084228,pos_word_neg_line,Under Pressure,Queen & David Bowie
199,up,up,up,200,36,7,Bridge: David Bowie & Freddie Mercury,3,20,1,1,1,[200],"[('up', 'RB')]",ADV,POSITIVE,0.9992,Keep coming up with love but it's so slashed and torn, keep coming up with love but it's so slashed and torn,NEGATIVE,0.9984,-0.9984,2,0.046511627906976744,0.9992,100,0.9433962264150944,-2.2231908,19.314138,pos_word_neg_line,Under Pressure,Queen & David Bowie
200,with,with,with,201,36,7,Bridge: David Bowie & Freddie Mercury,3,21,1,1,1,[201],"[('with', 'IN')]",PREP,POSITIVE,0.9826,Keep coming up with love but it's so slashed and torn, keep coming up with love but it's so slashed and torn,NEGATIVE,0.9984,-0.9984,2,0.046511627906976744,0.9826,62,0.5849056603773585,6.6887484,11.980591,pos_word_neg_line,Under Pressure,Queen & David Bowie
201,love,love,love,202,36,7,Bridge: David Bowie & Freddie Mercury,3,22,18,18,18,"[202, 212, 213, 214, 215, 216, 234, 243, 245, 247, 249, 251, 253, 255, 257, 259, 267, 285]","[('love', 'NN')]",N,POSITIVE,0.9999,Keep coming up with love but it's so slashed and torn, keep coming up with love but it's so slashed and torn,NEGATIVE,0.9984,-0.9984,2,0.046511627906976744,0.9999,106,1.0,-15.607149,-20.332224,pos_word_neg_line,Under Pressure,Queen & David Bowie
202,but,but,but,203,36,7,Bridge: David Bowie & Freddie Mercury,3,23,3,3,3,"[115, 194, 203]","[('but', 'CC')]",CONJ,NEGATIVE,0.9101,Keep coming up with love but it's so slashed and torn, keep coming up with love but it's so slashed and torn,NEGATIVE,0.9984,-0.9984,2,0.046511627906976744,-0.9101,21,0.19811320754716982,-11.131638,12.757911,neg_word_neg_line,Under Pressure,Queen & David Bowie
203,it's,it's,it's,204,36,7,Bridge: David Bowie & Freddie Mercury,3,24,3,3,3,"[60, 151, 204]","[('it', 'PRP'), (""'s"", 'VBZ')]",MULT,POSITIVE,0.9988,Keep coming up with love but it's so slashed and torn, keep coming up with love but it's so slashed and torn,NEGATIVE,0.9984,-0.9984,2,0.046511627906976744,0.9988,96,0.9056603773584906,-16.135155,12.028346,pos_word_neg_line,Under Pressure,Queen & David Bowie
204,so,so,so,205,36,7,Bridge: David Bowie & Freddie Mercury,3,25,1,1,1,[205],"[('so', 'RB')]",ADV,POSITIVE,0.913,Keep coming up with love but it's so slashed and torn, keep coming up with love but it's so slashed and torn,NEGATIVE,0.9984,-0.9984,2,0.046511627906976744,0.913,39,0.36792452830188677,-10.222073,11.14401,pos_word_neg_line,Under Pressure,Queen & David Bowie
205,slashed,slashed,slashed,206,36,7,Bridge: David Bowie & Freddie Mercury,3,26,1,1,1,[206],"[('slashed', 'VBD')]",V,NEGATIVE,0.9993,Keep coming up with love but it's so slashed and torn, keep coming up with love but it's so slashed and torn,NEGATIVE,0.9984,-0.9984,2,0.046511627906976744,-0.9993,4,0.03773584905660377,-1.3068177,3.5109568,neg_word_neg_line,Under Pressure,Queen & David Bowie
206,and,and,and,207,36,7,Bridge: David Bowie & Freddie Mercury,3,27,4,4,4,"[207, 263, 266, 284]","[('and', 'CC')]",CONJ,POSITIVE,0.9708,Keep coming up with love but it's so slashed and torn, keep coming up with love but it's so slashed and torn,NEGATIVE,0.9984,-0.9984,2,0.046511627906976744,0.9708,54,0.5094339622641509,15.12691,11.101311,pos_word_neg_line,Under Pressure,Queen & David Bowie
