,word_original,word_no_punctuation,word_can_search,word_index_in_song,line_index_in_song,stanza_index_in_song,stanza_description,line_index_in_stanza,word_index_in_line,count_with_all_chorus,count_with_first_chorus,count_with_no_chorus,list_of_indexes,textblob_pos_tags,broad_pos_tag,hugface_label,hugface_score,line_original,line_classified,line_label,line_score,line_positivity,line_positivity_rank,line_positivity_norm,word_positivity,word_positivity_rank,word_positivity_norm,tsne_x,tsne_y
157,(Ooh),Ooh,ooh,158,27,4,Pre-Chorus: Kanye West,3,17,18,18,18,"[54, 72, 107, 123, 141, 158, 188, 204, 298, 316, 350, 374, 391, 408, 426, 512, 554, 569]","[('ooh', 'NN')]",N,POSITIVE,0.9856,Wash us in the blood (Ooh), wash us in the blood ooh,NEGATIVE,0.6457,-0.6457,56,0.7,0.9856,89,0.6137931034482759,31.153357,-4.234853
158,Whole,Whole,whole,159,28,4,Pre-Chorus: Kanye West,4,18,5,5,5,"[159, 194, 289, 497, 570]","[('whole', 'JJ')]",ADJ,POSITIVE,0.9997,Whole life bein' thugs (Hah), whole life bein' thugs hah,NEGATIVE,0.9839,-0.9839,29,0.3625,0.9997,143,0.9862068965517241,1.393147,14.795653
159,life,life,life,160,28,4,Pre-Chorus: Kanye West,4,19,5,5,5,"[160, 195, 290, 318, 571]","[('life', 'NN')]",N,POSITIVE,0.9965,Whole life bein' thugs (Hah), whole life bein' thugs hah,NEGATIVE,0.9839,-0.9839,29,0.3625,0.9965,120,0.8275862068965517,-19.473866,-9.991677
160,bein',bein',bein',161,28,4,Pre-Chorus: Kanye West,4,20,4,4,4,"[161, 291, 319, 572]","[('bein', 'NN')]",N,NEGATIVE,0.9109,Whole life bein' thugs (Hah), whole life bein' thugs hah,NEGATIVE,0.9839,-0.9839,29,0.3625,-0.9109,27,0.18620689655172415,4.891673,-22.659664
161,thugs,thugs,thugs,162,28,4,Pre-Chorus: Kanye West,4,21,4,4,4,"[77, 162, 292, 573]","[('thugs', 'NNS')]",N,NEGATIVE,0.9991,Whole life bein' thugs (Hah), whole life bein' thugs hah,NEGATIVE,0.9839,-0.9839,29,0.3625,-0.9991,6,0.041379310344827586,-5.281209,4.1364923
162,(Hah),Hah,hah,163,28,4,Pre-Chorus: Kanye West,4,22,5,5,5,"[163, 293, 397, 413, 473]","[('hah', 'NN')]",N,NEGATIVE,0.8885,Whole life bein' thugs (Hah), whole life bein' thugs hah,NEGATIVE,0.9839,-0.9839,29,0.3625,-0.8885,31,0.21379310344827587,25.790323,-2.7831764
163,No,No,no,164,29,4,Pre-Chorus: Kanye West,5,23,4,4,4,"[111, 164, 294, 575]","[('no', 'DT')]",DET,NEGATIVE,0.9964,"No choice, sellin' drugs (Huh)", no choice sellin' drugs huh,NEGATIVE,0.9982,-0.9982,6,0.075,-0.9964,14,0.09655172413793103,16.853676,-5.8806233
164,"choice,",choice,choice,165,29,4,Pre-Chorus: Kanye West,5,24,3,3,3,"[165, 295, 576]","[('choice', 'NN')]",N,POSITIVE,0.9986,"No choice, sellin' drugs (Huh)", no choice sellin' drugs huh,NEGATIVE,0.9982,-0.9982,6,0.075,0.9986,132,0.9103448275862069,-14.274081,-10.395304
165,sellin',sellin',sellin',166,29,4,Pre-Chorus: Kanye West,5,25,4,4,4,"[166, 196, 296, 577]","[('sellin', 'NN')]",N,POSITIVE,0.9771,"No choice, sellin' drugs (Huh)", no choice sellin' drugs huh,NEGATIVE,0.9982,-0.9982,6,0.075,0.9771,81,0.5586206896551724,3.4072647,-22.500122
166,drugs,drugs,drugs,167,29,4,Pre-Chorus: Kanye West,5,26,4,4,4,"[167, 197, 297, 578]","[('drugs', 'NNS')]",N,NEGATIVE,0.9962,"No choice, sellin' drugs (Huh)", no choice sellin' drugs huh,NEGATIVE,0.9982,-0.9982,6,0.075,-0.9962,16,0.1103448275862069,-12.278012,-14.365976
167,(Huh),Huh,huh,168,29,4,Pre-Chorus: Kanye West,5,27,13,13,13,"[66, 86, 102, 152, 168, 183, 198, 309, 386, 403, 419, 481, 549]","[('huh', 'NN')]",N,NEGATIVE,0.8706,"No choice, sellin' drugs (Huh)", no choice sellin' drugs huh,NEGATIVE,0.9982,-0.9982,6,0.075,-0.8706,33,0.22758620689655173,19.274231,-1.8876543
168,"Southside,",Southside,southside,169,30,4,Pre-Chorus: Kanye West,6,28,2,2,2,"[31, 169]","[('southside', 'NN')]",N,POSITIVE,0.9802,"Southside, what it does? (God)", southside what it does god,POSITIVE,0.982,0.982,69,0.8625,0.9802,84,0.5793103448275863,-7.380047,-12.091237
169,what,what,what,170,30,4,Pre-Chorus: Kanye West,6,29,9,9,9,"[170, 180, 185, 300, 306, 313, 377, 581, 585]","[('what', 'WP')]",OTH,POSITIVE,0.9943,"Southside, what it does? (God)", southside what it does god,POSITIVE,0.982,0.982,69,0.8625,0.9943,114,0.7862068965517242,11.601529,17.784006
170,it,it,it,171,30,4,Pre-Chorus: Kanye West,6,30,20,20,20,"[33, 37, 118, 124, 130, 138, 171, 181, 186, 301, 307, 314, 323, 326, 491, 516, 540, 542, 582, 586]","[('it', 'PRP')]",PRON,POSITIVE,0.9927,"Southside, what it does? (God)", southside what it does god,POSITIVE,0.982,0.982,69,0.8625,0.9927,108,0.7448275862068966,8.060046,7.6329784
171,does?,does,does,172,30,4,Pre-Chorus: Kanye West,6,31,8,8,8,"[172, 182, 187, 302, 308, 315, 583, 587]","[('does', 'VBZ')]",V,POSITIVE,0.9992,"Southside, what it does? (God)", southside what it does god,POSITIVE,0.982,0.982,69,0.8625,0.9992,138,0.9517241379310345,7.0483613,22.236877
172,(God),God,god,173,30,4,Pre-Chorus: Kanye West,6,32,5,5,5,"[129, 173, 465, 475, 579]","[('god', 'NN')]",N,POSITIVE,0.9449,"Southside, what it does? (God)", southside what it does god,POSITIVE,0.982,0.982,69,0.8625,0.9449,65,0.4482758620689655,22.114574,-9.794487
173,Rain,Rain,rain,174,31,4,Pre-Chorus: Kanye West,7,33,13,13,13,"[22, 24, 28, 38, 39, 44, 49, 55, 174, 189, 382, 387, 545]","[('rain', 'NN')]",N,NEGATIVE,0.975,Rain down on us (Ah), rain down on us ah,NEGATIVE,0.9024,-0.9024,50,0.625,-0.975,23,0.15862068965517243,-15.101503,-16.770044
174,down,down,down,175,31,4,Pre-Chorus: Kanye West,7,34,22,22,22,"[40, 45, 50, 56, 143, 175, 190, 241, 247, 249, 255, 265, 270, 277, 383, 388, 407, 412, 425, 546, 553, 558]","[('down', 'RB')]",ADV,NEGATIVE,0.9997,Rain down on us (Ah), rain down on us ah,NEGATIVE,0.9024,-0.9024,50,0.625,-0.9997,1,0.006896551724137931,32.621117,16.01166
175,on,on,on,176,31,4,Pre-Chorus: Kanye West,7,35,9,9,9,"[41, 46, 57, 144, 176, 191, 384, 389, 547]","[('on', 'IN')]",PREP,POSITIVE,0.987,Rain down on us (Ah), rain down on us ah,NEGATIVE,0.9024,-0.9024,50,0.625,0.987,93,0.6413793103448275,-11.863705,16.01762
176,us,us,us,177,31,4,Pre-Chorus: Kanye West,7,36,20,20,20,"[62, 68, 93, 145, 148, 154, 177, 192, 200, 206, 212, 229, 234, 284, 385, 390, 393, 399, 548, 565]","[('us', 'PRP')]",PRON,POSITIVE,0.999,Rain down on us (Ah), rain down on us ah,NEGATIVE,0.9024,-0.9024,50,0.625,0.999,136,0.9379310344827586,-26.328598,0.71661305
177,(Ah),Ah,ah,178,31,4,Pre-Chorus: Kanye West,7,37,14,14,14,"[60, 78, 97, 146, 178, 193, 210, 303, 337, 381, 523, 544, 559, 574]","[('ah', 'NN')]",N,POSITIVE,0.8809,Rain down on us (Ah), rain down on us ah,NEGATIVE,0.9024,-0.9024,50,0.625,0.8809,50,0.3448275862068966,21.78107,-3.7595026
178,Genocide,Genocide,genocide,179,32,4,Pre-Chorus: Kanye West,8,38,3,3,3,"[179, 299, 580]","[('genocide', 'NN')]",N,NEGATIVE,0.9993,Genocide what it does (Huh), genocide what it does huh,NEGATIVE,0.9948,-0.9948,14,0.175,-0.9993,4,0.027586206896551724,-11.574165,-11.078893
179,what,what,what,180,32,4,Pre-Chorus: Kanye West,8,39,9,9,9,"[170, 180, 185, 300, 306, 313, 377, 581, 585]","[('what', 'WP')]",OTH,POSITIVE,0.9943,Genocide what it does (Huh), genocide what it does huh,NEGATIVE,0.9948,-0.9948,14,0.175,0.9943,114,0.7862068965517242,11.811588,18.16016
180,it,it,it,181,32,4,Pre-Chorus: Kanye West,8,40,20,20,20,"[33, 37, 118, 124, 130, 138, 171, 181, 186, 301, 307, 314, 323, 326, 491, 516, 540, 542, 582, 586]","[('it', 'PRP')]",PRON,POSITIVE,0.9927,Genocide what it does (Huh), genocide what it does huh,NEGATIVE,0.9948,-0.9948,14,0.175,0.9927,108,0.7448275862068966,8.292082,7.909403
181,does,does,does,182,32,4,Pre-Chorus: Kanye West,8,41,8,8,8,"[172, 182, 187, 302, 308, 315, 583, 587]","[('does', 'VBZ')]",V,POSITIVE,0.9992,Genocide what it does (Huh), genocide what it does huh,NEGATIVE,0.9948,-0.9948,14,0.175,0.9992,138,0.9517241379310345,6.7602105,21.943277
182,(Huh),Huh,huh,183,32,4,Pre-Chorus: Kanye West,8,42,13,13,13,"[66, 86, 102, 152, 168, 183, 198, 309, 386, 403, 419, 481, 549]","[('huh', 'NN')]",N,NEGATIVE,0.8706,Genocide what it does (Huh), genocide what it does huh,NEGATIVE,0.9948,-0.9948,14,0.175,-0.8706,33,0.22758620689655173,19.52825,-1.3117489
183,Slavery,Slavery,slavery,184,33,4,Pre-Chorus: Kanye West,9,43,2,2,2,"[184, 584]","[('slavery', 'NN')]",N,NEGATIVE,0.9967,Slavery what it does (Ooh), slavery what it does ooh,NEGATIVE,0.99,-0.99,23,0.2875,-0.9967,12,0.08275862068965517,-9.996906,-10.708205
184,what,what,what,185,33,4,Pre-Chorus: Kanye West,9,44,9,9,9,"[170, 180, 185, 300, 306, 313, 377, 581, 585]","[('what', 'WP')]",OTH,POSITIVE,0.9943,Slavery what it does (Ooh), slavery what it does ooh,NEGATIVE,0.99,-0.99,23,0.2875,0.9943,114,0.7862068965517242,11.467915,18.421368
185,it,it,it,186,33,4,Pre-Chorus: Kanye West,9,45,20,20,20,"[33, 37, 118, 124, 130, 138, 171, 181, 186, 301, 307, 314, 323, 326, 491, 516, 540, 542, 582, 586]","[('it', 'PRP')]",PRON,POSITIVE,0.9927,Slavery what it does (Ooh), slavery what it does ooh,NEGATIVE,0.99,-0.99,23,0.2875,0.9927,108,0.7448275862068966,7.7346535,7.417584
186,does,does,does,187,33,4,Pre-Chorus: Kanye West,9,46,8,8,8,"[172, 182, 187, 302, 308, 315, 583, 587]","[('does', 'VBZ')]",V,POSITIVE,0.9992,Slavery what it does (Ooh), slavery what it does ooh,NEGATIVE,0.99,-0.99,23,0.2875,0.9992,138,0.9517241379310345,6.7602105,21.943277
187,(Ooh),Ooh,ooh,188,33,4,Pre-Chorus: Kanye West,9,47,18,18,18,"[54, 72, 107, 123, 141, 158, 188, 204, 298, 316, 350, 374, 391, 408, 426, 512, 554, 569]","[('ooh', 'NN')]",N,POSITIVE,0.9856,Slavery what it does (Ooh), slavery what it does ooh,NEGATIVE,0.99,-0.99,23,0.2875,0.9856,89,0.6137931034482759,31.436436,-5.427128
188,Rain,Rain,rain,189,34,4,Pre-Chorus: Kanye West,10,48,13,13,13,"[22, 24, 28, 38, 39, 44, 49, 55, 174, 189, 382, 387, 545]","[('rain', 'NN')]",N,NEGATIVE,0.975,Rain down on us (Ah), rain down on us ah,NEGATIVE,0.9024,-0.9024,50,0.625,-0.975,23,0.15862068965517243,-15.610915,-16.874685
189,down,down,down,190,34,4,Pre-Chorus: Kanye West,10,49,22,22,22,"[40, 45, 50, 56, 143, 175, 190, 241, 247, 249, 255, 265, 270, 277, 383, 388, 407, 412, 425, 546, 553, 558]","[('down', 'RB')]",ADV,NEGATIVE,0.9997,Rain down on us (Ah), rain down on us ah,NEGATIVE,0.9024,-0.9024,50,0.625,-0.9997,1,0.006896551724137931,33.798504,16.427097
190,on,on,on,191,34,4,Pre-Chorus: Kanye West,10,50,9,9,9,"[41, 46, 57, 144, 176, 191, 384, 389, 547]","[('on', 'IN')]",PREP,POSITIVE,0.987,Rain down on us (Ah), rain down on us ah,NEGATIVE,0.9024,-0.9024,50,0.625,0.987,93,0.6413793103448275,-12.013736,15.912162
191,us,us,us,192,34,4,Pre-Chorus: Kanye West,10,51,20,20,20,"[62, 68, 93, 145, 148, 154, 177, 192, 200, 206, 212, 229, 234, 284, 385, 390, 393, 399, 548, 565]","[('us', 'PRP')]",PRON,POSITIVE,0.999,Rain down on us (Ah), rain down on us ah,NEGATIVE,0.9024,-0.9024,50,0.625,0.999,136,0.9379310344827586,-26.283817,1.4495158
192,(Ah),Ah,ah,193,34,4,Pre-Chorus: Kanye West,10,52,14,14,14,"[60, 78, 97, 146, 178, 193, 210, 303, 337, 381, 523, 544, 559, 574]","[('ah', 'NN')]",N,POSITIVE,0.8809,Rain down on us (Ah), rain down on us ah,NEGATIVE,0.9024,-0.9024,50,0.625,0.8809,50,0.3448275862068966,22.125917,-4.86446
193,Whole,Whole,whole,194,35,4,Pre-Chorus: Kanye West,11,53,5,5,5,"[159, 194, 289, 497, 570]","[('whole', 'JJ')]",ADJ,POSITIVE,0.9997,Whole life sellin' drugs (Huh), whole life sellin' drugs huh,NEGATIVE,0.9803,-0.9803,32,0.4,0.9997,143,0.9862068965517241,1.393147,14.795651
194,life,life,life,195,35,4,Pre-Chorus: Kanye West,11,54,5,5,5,"[160, 195, 290, 318, 571]","[('life', 'NN')]",N,POSITIVE,0.9965,Whole life sellin' drugs (Huh), whole life sellin' drugs huh,NEGATIVE,0.9803,-0.9803,32,0.4,0.9965,120,0.8275862068965517,-19.474209,-9.991679
195,sellin',sellin',sellin',196,35,4,Pre-Chorus: Kanye West,11,55,4,4,4,"[166, 196, 296, 577]","[('sellin', 'NN')]",N,POSITIVE,0.9771,Whole life sellin' drugs (Huh), whole life sellin' drugs huh,NEGATIVE,0.9803,-0.9803,32,0.4,0.9771,81,0.5586206896551724,3.4072647,-22.500122
196,drugs,drugs,drugs,197,35,4,Pre-Chorus: Kanye West,11,56,4,4,4,"[167, 197, 297, 578]","[('drugs', 'NNS')]",N,NEGATIVE,0.9962,Whole life sellin' drugs (Huh), whole life sellin' drugs huh,NEGATIVE,0.9803,-0.9803,32,0.4,-0.9962,16,0.1103448275862069,-12.277758,-14.366127
197,(Huh),Huh,huh,198,35,4,Pre-Chorus: Kanye West,11,57,13,13,13,"[66, 86, 102, 152, 168, 183, 198, 309, 386, 403, 419, 481, 549]","[('huh', 'NN')]",N,NEGATIVE,0.8706,Whole life sellin' drugs (Huh), whole life sellin' drugs huh,NEGATIVE,0.9803,-0.9803,32,0.4,-0.8706,33,0.22758620689655173,18.525206,-1.2815168
198,Wash,Wash,wash,199,36,5,Chorus: Kanye West,1,1,13,13,13,"[67, 92, 147, 153, 199, 205, 211, 228, 233, 283, 392, 398, 564]","[('wash', 'NN')]",N,NEGATIVE,0.9984,Wash us in the blood (Ooh), wash us in the blood ooh,NEGATIVE,0.6457,-0.6457,56,0.7,-0.9984,8,0.05517241379310345,-2.1790771,-8.7212305
199,us,us,us,200,36,5,Chorus: Kanye West,1,2,20,20,20,"[62, 68, 93, 145, 148, 154, 177, 192, 200, 206, 212, 229, 234, 284, 385, 390, 393, 399, 548, 565]","[('us', 'PRP')]",PRON,POSITIVE,0.999,Wash us in the blood (Ooh), wash us in the blood ooh,NEGATIVE,0.6457,-0.6457,56,0.7,0.999,136,0.9379310344827586,-26.458073,2.213733
200,in,in,in,201,36,5,Chorus: Kanye West,1,3,19,19,19,"[69, 83, 94, 149, 155, 201, 207, 213, 220, 230, 235, 285, 354, 362, 394, 400, 509, 520, 566]","[('in', 'IN')]",PREP,POSITIVE,0.979,Wash us in the blood (Ooh), wash us in the blood ooh,NEGATIVE,0.6457,-0.6457,56,0.7,0.979,82,0.5655172413793104,-17.444654,19.851715
201,the,the,the,202,36,5,Chorus: Kanye West,1,4,32,32,32,"[47, 58, 70, 76, 84, 87, 95, 120, 126, 132, 140, 150, 156, 202, 214, 231, 236, 286, 348, 355, 369, 372, 395, 401, 462, 470, 485, 510, 521, 524, 531, 567]","[('the', 'DT')]",DET,POSITIVE,0.9636,Wash us in the blood (Ooh), wash us in the blood ooh,NEGATIVE,0.6457,-0.6457,56,0.7,0.9636,69,0.47586206896551725,-4.4522486,9.567983
202,blood,blood,blood,203,36,5,Chorus: Kanye West,1,5,17,17,17,"[71, 96, 121, 127, 133, 151, 157, 203, 209, 215, 232, 237, 287, 288, 396, 402, 568]","[('blood', 'NN')]",N,NEGATIVE,0.9781,Wash us in the blood (Ooh), wash us in the blood ooh,NEGATIVE,0.6457,-0.6457,56,0.7,-0.9781,22,0.15172413793103448,-15.370178,-21.806507
203,(Ooh),Ooh,ooh,204,36,5,Chorus: Kanye West,1,6,18,18,18,"[54, 72, 107, 123, 141, 158, 188, 204, 298, 316, 350, 374, 391, 408, 426, 512, 554, 569]","[('ooh', 'NN')]",N,POSITIVE,0.9856,Wash us in the blood (Ooh), wash us in the blood ooh,NEGATIVE,0.6457,-0.6457,56,0.7,0.9856,89,0.6137931034482759,31.561815,-4.827725
204,Wash,Wash,wash,205,37,5,Chorus: Kanye West,2,7,13,13,13,"[67, 92, 147, 153, 199, 205, 211, 228, 233, 283, 392, 398, 564]","[('wash', 'NN')]",N,NEGATIVE,0.9984,Wash us in Your blood (Ah), wash us in your blood ah,NEGATIVE,0.7914,-0.7914,54,0.675,-0.9984,8,0.05517241379310345,-1.7999824,-9.29432
205,us,us,us,206,37,5,Chorus: Kanye West,2,8,20,20,20,"[62, 68, 93, 145, 148, 154, 177, 192, 200, 206, 212, 229, 234, 284, 385, 390, 393, 399, 548, 565]","[('us', 'PRP')]",PRON,POSITIVE,0.999,Wash us in Your blood (Ah), wash us in your blood ah,NEGATIVE,0.7914,-0.7914,54,0.675,0.999,136,0.9379310344827586,-25.738213,1.706155
206,in,in,in,207,37,5,Chorus: Kanye West,2,9,19,19,19,"[69, 83, 94, 149, 155, 201, 207, 213, 220, 230, 235, 285, 354, 362, 394, 400, 509, 520, 566]","[('in', 'IN')]",PREP,POSITIVE,0.979,Wash us in Your blood (Ah), wash us in your blood ah,NEGATIVE,0.7914,-0.7914,54,0.675,0.979,82,0.5655172413793104,-17.323027,19.202566
207,Your,Your,your,208,37,5,Chorus: Kanye West,2,10,2,2,2,"[64, 208]","[('your', 'PRP$')]",PRON,POSITIVE,0.9981,Wash us in Your blood (Ah), wash us in your blood ah,NEGATIVE,0.7914,-0.7914,54,0.675,0.9981,128,0.8827586206896552,-9.74826,4.3132863
208,blood,blood,blood,209,37,5,Chorus: Kanye West,2,11,17,17,17,"[71, 96, 121, 127, 133, 151, 157, 203, 209, 215, 232, 237, 287, 288, 396, 402, 568]","[('blood', 'NN')]",N,NEGATIVE,0.9781,Wash us in Your blood (Ah), wash us in your blood ah,NEGATIVE,0.7914,-0.7914,54,0.675,-0.9781,22,0.15172413793103448,-14.174584,-21.165785
209,(Ah),Ah,ah,210,37,5,Chorus: Kanye West,2,12,14,14,14,"[60, 78, 97, 146, 178, 193, 210, 303, 337, 381, 523, 544, 559, 574]","[('ah', 'NN')]",N,POSITIVE,0.8809,Wash us in Your blood (Ah), wash us in your blood ah,NEGATIVE,0.7914,-0.7914,54,0.675,0.8809,50,0.3448275862068966,22.387423,-4.3813353
210,Wash,Wash,wash,211,38,5,Chorus: Kanye West,3,13,13,13,13,"[67, 92, 147, 153, 199, 205, 211, 228, 233, 283, 392, 398, 564]","[('wash', 'NN')]",N,NEGATIVE,0.9984,Wash us in the blood (And as we live in this evil and crooked and jezebelic world), wash us in the blood and as we live in this evil and crooked and jezebelic world,NEGATIVE,0.9591,-0.9591,40,0.5,-0.9984,8,0.05517241379310345,-1.1638029,-9.054181
211,us,us,us,212,38,5,Chorus: Kanye West,3,14,20,20,20,"[62, 68, 93, 145, 148, 154, 177, 192, 200, 206, 212, 229, 234, 284, 385, 390, 393, 399, 548, 565]","[('us', 'PRP')]",PRON,POSITIVE,0.999,Wash us in the blood (And as we live in this evil and crooked and jezebelic world), wash us in the blood and as we live in this evil and crooked and jezebelic world,NEGATIVE,0.9591,-0.9591,40,0.5,0.999,136,0.9379310344827586,-25.612251,2.3459752
212,in,in,in,213,38,5,Chorus: Kanye West,3,15,19,19,19,"[69, 83, 94, 149, 155, 201, 207, 213, 220, 230, 235, 285, 354, 362, 394, 400, 509, 520, 566]","[('in', 'IN')]",PREP,POSITIVE,0.979,Wash us in the blood (And as we live in this evil and crooked and jezebelic world), wash us in the blood and as we live in this evil and crooked and jezebelic world,NEGATIVE,0.9591,-0.9591,40,0.5,0.979,82,0.5655172413793104,-16.741606,19.421562
213,the,the,the,214,38,5,Chorus: Kanye West,3,16,32,32,32,"[47, 58, 70, 76, 84, 87, 95, 120, 126, 132, 140, 150, 156, 202, 214, 231, 236, 286, 348, 355, 369, 372, 395, 401, 462, 470, 485, 510, 521, 524, 531, 567]","[('the', 'DT')]",DET,POSITIVE,0.9636,Wash us in the blood (And as we live in this evil and crooked and jezebelic world), wash us in the blood and as we live in this evil and crooked and jezebelic world,NEGATIVE,0.9591,-0.9591,40,0.5,0.9636,69,0.47586206896551725,-5.781815,11.060176
214,blood,blood,blood,215,38,5,Chorus: Kanye West,3,17,17,17,17,"[71, 96, 121, 127, 133, 151, 157, 203, 209, 215, 232, 237, 287, 288, 396, 402, 568]","[('blood', 'NN')]",N,NEGATIVE,0.9781,Wash us in the blood (And as we live in this evil and crooked and jezebelic world), wash us in the blood and as we live in this evil and crooked and jezebelic world,NEGATIVE,0.9591,-0.9591,40,0.5,-0.9781,22,0.15172413793103448,-13.944423,-21.790503
215,(And,And,and,216,38,5,Chorus: Kanye West,3,18,7,7,7,"[216, 223, 225, 371, 414, 528, 537]","[('and', 'CC')]",CONJ,POSITIVE,0.9708,Wash us in the blood (And as we live in this evil and crooked and jezebelic world), wash us in the blood and as we live in this evil and crooked and jezebelic world,NEGATIVE,0.9591,-0.9591,40,0.5,0.9708,78,0.5379310344827586,-0.83233577,19.368752
216,as,as,as,217,38,5,Chorus: Kanye West,3,19,1,1,1,[217],"[('as', 'IN')]",PREP,POSITIVE,0.8932,Wash us in the blood (And as we live in this evil and crooked and jezebelic world), wash us in the blood and as we live in this evil and crooked and jezebelic world,NEGATIVE,0.9591,-0.9591,40,0.5,0.8932,52,0.3586206896551724,-10.773633,15.280016
217,we,we,we,218,38,5,Chorus: Kanye West,3,20,6,6,6,"[218, 351, 366, 378, 487, 560]","[('we', 'PRP')]",PRON,POSITIVE,0.9982,Wash us in the blood (And as we live in this evil and crooked and jezebelic world), wash us in the blood and as we live in this evil and crooked and jezebelic world,NEGATIVE,0.9591,-0.9591,40,0.5,0.9982,129,0.8896551724137931,-22.054173,6.786811
218,live,live,live,219,38,5,Chorus: Kanye West,3,21,1,1,1,[219],"[('live', 'JJ')]",ADJ,POSITIVE,0.9998,Wash us in the blood (And as we live in this evil and crooked and jezebelic world), wash us in the blood and as we live in this evil and crooked and jezebelic world,NEGATIVE,0.9591,-0.9591,40,0.5,0.9998,144,0.993103448275862,-7.377309,-7.200686
219,in,in,in,220,38,5,Chorus: Kanye West,3,22,19,19,19,"[69, 83, 94, 149, 155, 201, 207, 213, 220, 230, 235, 285, 354, 362, 394, 400, 509, 520, 566]","[('in', 'IN')]",PREP,POSITIVE,0.979,Wash us in the blood (And as we live in this evil and crooked and jezebelic world), wash us in the blood and as we live in this evil and crooked and jezebelic world,NEGATIVE,0.9591,-0.9591,40,0.5,0.979,82,0.5655172413793104,-16.495829,19.978916
220,this,this,this,221,38,5,Chorus: Kanye West,3,23,2,2,2,"[74, 221]","[('this', 'DT')]",DET,POSITIVE,0.9931,Wash us in the blood (And as we live in this evil and crooked and jezebelic world), wash us in the blood and as we live in this evil and crooked and jezebelic world,NEGATIVE,0.9591,-0.9591,40,0.5,0.9931,109,0.7517241379310344,3.1114533,5.7925887
221,evil,evil,evil,222,38,5,Chorus: Kanye West,3,24,1,1,1,[222],"[('evil', 'NN')]",N,NEGATIVE,0.9997,Wash us in the blood (And as we live in this evil and crooked and jezebelic world), wash us in the blood and as we live in this evil and crooked and jezebelic world,NEGATIVE,0.9591,-0.9591,40,0.5,-0.9997,1,0.006896551724137931,-10.469809,-12.378976
222,and,and,and,223,38,5,Chorus: Kanye West,3,25,7,7,7,"[216, 223, 225, 371, 414, 528, 537]","[('and', 'CC')]",CONJ,POSITIVE,0.9708,Wash us in the blood (And as we live in this evil and crooked and jezebelic world), wash us in the blood and as we live in this evil and crooked and jezebelic world,NEGATIVE,0.9591,-0.9591,40,0.5,0.9708,78,0.5379310344827586,-0.72812957,19.096966
223,crooked,crooked,crooked,224,38,5,Chorus: Kanye West,3,26,1,1,1,[224],"[('crooked', 'NNS')]",N,NEGATIVE,0.9995,Wash us in the blood (And as we live in this evil and crooked and jezebelic world), wash us in the blood and as we live in this evil and crooked and jezebelic world,NEGATIVE,0.9591,-0.9591,40,0.5,-0.9995,3,0.020689655172413793,-6.2126155,5.238729
224,and,and,and,225,38,5,Chorus: Kanye West,3,27,7,7,7,"[216, 223, 225, 371, 414, 528, 537]","[('and', 'CC')]",CONJ,POSITIVE,0.9708,Wash us in the blood (And as we live in this evil and crooked and jezebelic world), wash us in the blood and as we live in this evil and crooked and jezebelic world,NEGATIVE,0.9591,-0.9591,40,0.5,0.9708,78,0.5379310344827586,-0.83233577,19.368752
225,jezebelic,jezebelic,jezebelic,226,38,5,Chorus: Kanye West,3,28,1,1,1,[226],"[('jezebelic', 'NN')]",N,POSITIVE,0.9905,Wash us in the blood (And as we live in this evil and crooked and jezebelic world), wash us in the blood and as we live in this evil and crooked and jezebelic world,NEGATIVE,0.9591,-0.9591,40,0.5,0.9905,101,0.696551724137931,-6.3168154,-15.328162
226,world),world,world,227,38,5,Chorus: Kanye West,3,29,1,1,1,[227],"[('world', 'NN')]",N,POSITIVE,0.9981,Wash us in the blood (And as we live in this evil and crooked and jezebelic world), wash us in the blood and as we live in this evil and crooked and jezebelic world,NEGATIVE,0.9591,-0.9591,40,0.5,0.9981,128,0.8827586206896552,-20.018448,-8.817699
227,Wash,Wash,wash,228,39,5,Chorus: Kanye West,4,30,13,13,13,"[67, 92, 147, 153, 199, 205, 211, 228, 233, 283, 392, 398, 564]","[('wash', 'NN')]",N,NEGATIVE,0.9984,Wash us in the blood, wash us in the blood,NEGATIVE,0.9143,-0.9143,49,0.6125,-0.9984,8,0.05517241379310345,-1.5562677,-9.373998
228,us,us,us,229,39,5,Chorus: Kanye West,4,31,20,20,20,"[62, 68, 93, 145, 148, 154, 177, 192, 200, 206, 212, 229, 234, 284, 385, 390, 393, 399, 548, 565]","[('us', 'PRP')]",PRON,POSITIVE,0.999,Wash us in the blood, wash us in the blood,NEGATIVE,0.9143,-0.9143,49,0.6125,0.999,136,0.9379310344827586,-26.587671,0.9474312
229,in,in,in,230,39,5,Chorus: Kanye West,4,32,19,19,19,"[69, 83, 94, 149, 155, 201, 207, 213, 220, 230, 235, 285, 354, 362, 394, 400, 509, 520, 566]","[('in', 'IN')]",PREP,POSITIVE,0.979,Wash us in the blood, wash us in the blood,NEGATIVE,0.9143,-0.9143,49,0.6125,0.979,82,0.5655172413793104,-18.145643,19.963259
